question,option_1,option_2,option_3,option_4,correctAnswer,explanation,file name,type,rand,ID
\[ \frac{2}{5x + 3} + \frac{2}{5x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.245162958,791
\[ \frac{2}{x + 4} + \frac{4}{x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.245462271,211
\[ \frac{3}{5x + 3} + \frac{2}{5x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.245806607,241
\[ \frac{3}{4x + 3} + \frac{5}{4x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.24592061,1162
\[ \frac{2}{7x + 4} + \frac{2}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.246408175,633
\[ \frac{1}{4x + 2} + \frac{3}{4x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.246545966,306
\[ \frac{3}{6x + 4} + \frac{2}{6x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.248316476,131
\[ \frac{3}{x + 4} - \frac{5}{x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.248979177,983
\[ \frac{4}{x + 4} - \frac{4}{x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.249279279,614
\[ \frac{2}{7x + 2} - \frac{5}{7x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.249490622,926
\[ \frac{2}{4x + 2} - \frac{5}{4x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.250482135,594
\[ \frac{3}{5x + 3} + \frac{5}{5x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.251007414,702
\[ \frac{5}{4x + 4} + \frac{2}{4x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.251934215,585
\[ \frac{1}{7x + 1} - \frac{4}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.252292294,470
\[ \frac{1}{3x + 1} + \frac{5}{3x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.252515517,326
\[ \frac{3}{x + 1} - \frac{3}{x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.252546542,81
\[ \frac{2}{7x + 2} + \frac{1}{7x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.252558711,1296
\[ \frac{2}{6x + 2} + \frac{3}{6x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.252662097,1235
\[ \frac{3}{4x + 4} - \frac{5}{4x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.252855965,446
\[ \frac{4}{5x + 2} + \frac{2}{5x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.253127476,1264
\[ \frac{3}{4x + 4} + \frac{4}{4x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.256599268,162
\[ \frac{2}{3x + 4} + \frac{4}{3x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.257529997,123
\[ \frac{5}{5x + 1} - \frac{3}{5x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.261493357,1287
\[ \frac{5}{5x + 4} + \frac{5}{5x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.262593103,60
\[ \frac{4}{2x + 4} + \frac{5}{2x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.263200727,785
\[ \frac{5}{2x + 1} + \frac{2}{2x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.263475487,796
\[ \frac{3}{6x + 4} - \frac{3}{6x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.263699529,422
\[ \frac{5}{7x + 3} - \frac{2}{7x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.263981104,314
\[ \frac{3}{x + 4} + \frac{5}{x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.265967025,1019
\[ \frac{1}{5x + 3} - \frac{4}{5x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.267445529,1136
\[ \frac{4}{7x + 4} - \frac{5}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.268572218,387
\[ \frac{3}{2x + 3} + \frac{2}{2x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.270286122,943
\[ \frac{2}{3x + 4} - \frac{4}{3x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.271068453,84
\[ \frac{5}{x + 1} + \frac{1}{x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.272673489,1089
\[ \frac{4}{7x + 1} - \frac{3}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.273180437,463
\[ \frac{2}{6x + 2} - \frac{2}{6x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.273430602,1199
\[ \frac{1}{x + 4} - \frac{4}{x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.273471566,1177
\[ \frac{3}{3x + 4} - \frac{2}{3x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.274593416,906
\[ \frac{1}{4x + 1} + \frac{1}{4x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.275226364,349
\[ \frac{1}{3x + 2} - \frac{1}{3x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.275274186,924
\[ \frac{2}{2x + 1} + \frac{3}{2x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.27569208,1127
\[ \frac{2}{4x + 1} + \frac{5}{4x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.276142295,890
\[ \frac{4}{5x + 1} + \frac{1}{5x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.276268875,213
\[ \frac{3}{x + 2} + \frac{5}{x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.278066855,204
\[ \frac{4}{4x + 2} - \frac{5}{4x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.278266187,545
\[ \frac{2}{7x + 1} - \frac{3}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.278556721,673
\[ \frac{3}{6x + 4} + \frac{3}{6x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.279023717,451
\[ \frac{1}{7x + 2} - \frac{2}{7x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.279454743,1300
\[ \frac{3}{x + 3} - \frac{2}{x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.280056918,1170
\[ \frac{1}{2x + 2} - \frac{2}{2x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.281585425,1213
\[ \frac{2}{6x + 1} - \frac{3}{6x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.282341247,1390
\[ \frac{2}{5x + 2} + \frac{1}{5x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.28303044,519
\[ \frac{5}{2x + 4} - \frac{3}{2x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.283116803,772
\[ \frac{1}{3x + 3} + \frac{2}{3x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.283181263,665
\[ \frac{2}{3x + 3} - \frac{4}{3x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.283286514,685
\[ \frac{4}{x + 2} + \frac{5}{x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.283444788,1270
\[ \frac{5}{x + 3} - \frac{5}{x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.284645882,878
\[ \frac{5}{7x + 3} + \frac{1}{7x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.286366311,30
\[ \frac{1}{7x + 4} + \frac{5}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.286366895,51
\[ \frac{4}{7x + 3} - \frac{5}{7x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.287876323,972
\[ \frac{2}{6x + 1} - \frac{5}{6x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.288221537,626
\[ \frac{2}{7x + 3} - \frac{5}{7x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.289225558,359
\[ \frac{1}{6x + 4} - \frac{3}{6x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.289288419,870
\[ \frac{3}{5x + 3} - \frac{3}{5x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.289498667,169
\[ \frac{1}{6x + 1} - \frac{3}{6x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.289671904,116
\[ \frac{3}{3x + 1} + \frac{1}{3x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.289882825,787
\[ \frac{2}{2x + 4} - \frac{5}{2x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.291101875,694
\[ \frac{2}{7x + 1} + \frac{4}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.291763333,590
\[ \frac{1}{x + 3} + \frac{4}{x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.291851966,479
\[ \frac{5}{3x + 2} + \frac{2}{3x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.291989719,879
\[ \frac{1}{5x + 4} + \frac{1}{5x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.292444622,929
\[ \frac{2}{3x + 4} - \frac{2}{3x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.292792824,1275
\[ \frac{3}{2x + 3} - \frac{5}{2x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.293020285,1297
\[ \frac{3}{x + 1} + \frac{4}{x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.294028429,1006
\[ \frac{1}{4x + 1} - \frac{1}{4x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.29417133,312
\[ \frac{1}{5x + 3} - \frac{3}{5x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.294422235,797
\[ \frac{3}{2x + 2} - \frac{2}{2x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.29626802,1142
\[ \frac{4}{4x + 1} + \frac{2}{4x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.296835846,1373
\[ \frac{1}{5x + 3} + \frac{4}{5x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.298227607,1172
\[ \frac{3}{x + 2} + \frac{2}{x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.298378068,1047
\[ \frac{1}{x + 2} - \frac{4}{x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.298515809,758
\[ \frac{4}{6x + 3} + \frac{3}{6x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.299079568,1262
\[ \frac{3}{2x + 1} - \frac{5}{2x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.299335404,193
\[ \frac{3}{4x + 4} - \frac{1}{4x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.299718251,975
\[ \frac{3}{6x + 2} + \frac{1}{6x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.300185275,234
\[ \frac{1}{5x + 2} - \frac{4}{5x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.300600131,1385
\[ \frac{4}{4x + 4} + \frac{2}{4x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.301130567,901
\[ \frac{3}{7x + 1} + \frac{5}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.301692052,300
\[ \frac{3}{x + 3} - \frac{1}{x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.304538034,825
\[ \frac{3}{3x + 1} - \frac{4}{3x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.305372125,613
\[ \frac{2}{6x + 4} - \frac{3}{6x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.305734731,1097
\[ \frac{5}{x + 2} - \frac{4}{x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.306271324,1216
\[ \frac{3}{3x + 2} + \frac{3}{3x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.308032221,756
\[ \frac{2}{6x + 2} - \frac{5}{6x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.308226514,334
\[ \frac{5}{5x + 2} - \frac{5}{5x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.311867108,216
\[ \frac{1}{7x + 4} - \frac{3}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.314476416,1205
\[ \frac{2}{5x + 2} - \frac{4}{5x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.316443232,958
\[ \frac{2}{5x + 1} - \frac{2}{5x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.317551435,419
\[ \frac{4}{2x + 4} + \frac{3}{2x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.318008111,215
\[ \frac{4}{5x + 2} - \frac{1}{5x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.318105989,877
\[ \frac{3}{4x + 3} + \frac{4}{4x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.319003123,1312
\[ \frac{1}{2x + 3} - \frac{5}{2x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.319759008,551
\[ \frac{2}{x + 1} + \frac{5}{x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.32040357,1192
\[ \frac{1}{7x + 3} - \frac{5}{7x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.321452561,631
\[ \frac{5}{7x + 4} - \frac{1}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.321815863,229
\[ \frac{3}{6x + 1} - \frac{5}{6x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.322012618,1203
\[ \frac{5}{7x + 1} + \frac{3}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.322698269,714
\[ \frac{5}{4x + 1} - \frac{3}{4x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.323239504,1021
\[ \frac{2}{x + 1} - \frac{2}{x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.324382763,967
\[ \frac{1}{7x + 4} + \frac{2}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.324541247,892
\[ \frac{4}{x + 4} - \frac{3}{x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.324740239,307
\[ \frac{4}{3x + 4} - \frac{4}{3x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.324994032,23
\[ \frac{5}{3x + 3} - \frac{1}{3x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.325888262,657
\[ \frac{4}{5x + 4} - \frac{3}{5x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.326134547,88
\[ \frac{1}{4x + 3} - \frac{4}{4x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.328322138,99
\[ \frac{4}{7x + 1} + \frac{5}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.328330297,652
\[ \frac{5}{x + 3} - \frac{4}{x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.329094905,598
\[ \frac{1}{7x + 3} - \frac{2}{7x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.329467847,151
\[ \frac{4}{x + 1} - \frac{5}{x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.33154971,1179
\[ \frac{5}{5x + 4} + \frac{3}{5x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.332270085,1251
\[ \frac{2}{x + 3} + \frac{2}{x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.33473826,199
\[ \frac{5}{x + 3} + \frac{3}{x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.33669576,746
\[ \frac{3}{6x + 3} - \frac{3}{6x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.337180209,623
\[ \frac{2}{7x + 1} - \frac{2}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.338427347,390
\[ \frac{2}{6x + 4} + \frac{1}{6x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.339936592,641
\[ \frac{3}{5x + 1} + \frac{3}{5x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.340648488,1193
\[ \frac{1}{3x + 1} - \frac{1}{3x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.341485586,1307
\[ \frac{5}{7x + 4} - \frac{5}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.341656786,1002
\[ \frac{4}{x + 2} + \frac{1}{x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.342552472,876
\[ \frac{1}{3x + 1} + \frac{4}{3x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.342748701,1400
\[ \frac{5}{2x + 3} + \frac{1}{2x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.343185881,996
\[ \frac{4}{7x + 2} + \frac{5}{7x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.343258829,41
\[ \frac{5}{6x + 4} - \frac{5}{6x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.343453739,107
\[ \frac{1}{6x + 4} + \frac{5}{6x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.345972597,1099
\[ \frac{4}{5x + 4} + \frac{5}{5x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.345998232,1363
\[ \frac{1}{3x + 3} + \frac{5}{3x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.346206952,1163
\[ \frac{3}{2x + 1} - \frac{3}{2x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.346413415,1389
\[ \frac{3}{4x + 4} + \frac{5}{4x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.346417971,478
\[ \frac{4}{4x + 4} - \frac{5}{4x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.346436623,913
\[ \frac{4}{2x + 2} - \frac{4}{2x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.347617435,978
\[ \frac{2}{2x + 2} - \frac{4}{2x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.348568701,1040
\[ \frac{4}{5x + 4} - \frac{4}{5x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.348811094,1327
\[ \frac{3}{7x + 4} + \frac{1}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.34929727,128
\[ \frac{4}{6x + 2} + \frac{4}{6x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.349341534,1022
\[ \frac{2}{2x + 4} - \frac{2}{2x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.349423866,237
\[ \frac{4}{3x + 3} + \frac{4}{3x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.350468872,369
\[ \frac{2}{x + 2} + \frac{5}{x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.350869662,857
\[ \frac{4}{5x + 4} + \frac{1}{5x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.351041504,970
\[ \frac{5}{6x + 1} + \frac{3}{6x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.351964022,1171
\[ \frac{2}{3x + 3} + \frac{1}{3x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.353176128,257
\[ \frac{2}{7x + 3} + \frac{2}{7x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.354337061,1261
\[ \frac{4}{3x + 2} - \frac{5}{3x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.354714335,298
\[ \frac{5}{4x + 1} - \frac{5}{4x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.355171629,302
\[ \frac{2}{4x + 4} - \frac{3}{4x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.356150676,1210
\[ \frac{4}{2x + 4} - \frac{1}{2x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.357566425,1369
\[ \frac{2}{5x + 1} + \frac{3}{5x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.3590486,447
\[ \frac{2}{6x + 3} - \frac{5}{6x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.359399523,543
\[ \frac{2}{x + 4} + \frac{5}{x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.360016862,57
\[ \frac{1}{x + 4} - \frac{1}{x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.360099435,1129
\[ \frac{4}{4x + 1} - \frac{3}{4x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.360156309,279
\[ \frac{2}{5x + 3} + \frac{5}{5x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.360504545,1334
\[ \frac{5}{4x + 1} + \frac{5}{4x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.361793463,5
\[ \frac{4}{x + 3} - \frac{2}{x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.362901696,190
\[ \frac{3}{7x + 4} + \frac{3}{7x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.363104637,303
\[ \frac{3}{4x + 3} - \frac{1}{4x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.364128046,754
\[ \frac{5}{6x + 2} + \frac{3}{6x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.364268682,1128
\[ \frac{3}{6x + 1} - \frac{3}{6x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.364584892,1009
\[ \frac{4}{7x + 1} + \frac{1}{7x - 1} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.365558982,308
\[ \frac{1}{3x + 3} - \frac{5}{3x - 3} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.365559108,20
\[ \frac{5}{2x + 4} - \frac{5}{2x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.366892827,71
\[ \frac{2}{5x + 2} + \frac{2}{5x - 2} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.368285635,398
\[ \frac{2}{5x + 4} + \frac{1}{5x - 4} = \],,,,,1,Algebraic Common Denominator,2023_q2.jpg,Algebraic Common Denominator,0.368557145,611
