question,option_1,option_2,option_3,option_4,correctAnswer,explanation,file name,type,rand,ID
"\[ \text{If } x + y + 1= 5 = 7x + 10y + 16, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002057782,15171
"\[ \text{If } x + y + 1= 20 = x + 2y + 33, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002062713,14541
"\[ \text{If } p + q = 20 \text{ and } 4p + 3q = 34, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002063411,178085
"\[ \text{If } p + q = 24 \text{ and } 7p -1q = 24, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002065664,196615
"\[ \text{If } x + y + 1= 7 = x -y + 3, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002067087,23384
"\[ \text{If } x + y + 1= 18 = 5x -y + 11, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00206924,10058
"\[ \text{If } x + y + 1= 35 = 2x + 3y + 20, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002078571,41905
"\[ \text{If } p + q = 15 \text{ and } 4p + 6q = 14, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002090161,173248
"\[ \text{If } p + q = 33 \text{ and } 4p + 3q = 10, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002091876,191921
"\[ \text{If } p + q = 26 \text{ and } 6p + 7q = 13, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002098444,116899
"\[ \text{If } p + q = 33 \text{ and } 2p -1q = 14, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002107873,120586
"\[ \text{If } x + y + 2= 35 = 2x -5y + 32, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002118663,1132
"\[ \text{If } p + q = 30 \text{ and } 6p + 5q = 38, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002126077,163973
"\[ \text{If } p + q = 38 \text{ and } 5p + 6q = 2, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002129793,119231
"\[ \text{If } x + y + 2= 8 = 3x + 7y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002136623,97647
"\[ \text{If } p + q = 29 \text{ and } 3p + 8q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002145763,117075
"\[ \text{If } p + q = 21 \text{ and } p -2q = 27, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002152955,144617
"\[ \text{If } x + y + 2= 20 = 3x + 1y + 22, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00215344,66729
"\[ \text{If } x + y + 1= 21 = 7x + 6y + 5, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002165384,55758
"\[ \text{If } p + q = 19 \text{ and } 3p + q = 37, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002179552,128135
"\[ \text{If } x + y + 2= 33 = x + 8y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002179865,56648
"\[ \text{If } x + y + 1= 26 = 4x + 3y + 32, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00218161,32529
"\[ \text{If } x + y + 2= 35 = 4x -5y + 11, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002188083,37872
"\[ \text{If } p + q = 13 \text{ and } 3p + 2q = 3, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002194976,118109
"\[ \text{If } x + y + 2= 10 = 5x + 3y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002198059,35220
"\[ \text{If } p + q = 7 \text{ and } 5p + 6q = 16, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002198737,112886
"\[ \text{If } x + y + 2= 4 = 6x + 7y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002205039,77964
"\[ \text{If } x + y + 2= 13 = 5x + 9y + 10, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002205242,85315
"\[ \text{If } x + y + 1= 6 = 6x -4y + 16, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002214748,64021
"\[ \text{If } p + 2q = 17 \text{ and } 5p + 5q = 15, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002217836,101954
"\[ \text{If } p + q = 9 \text{ and } 7p + 4q = 36, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002234024,145050
"\[ \text{If } x + y + 2= 37 = 3x + 6y + 31, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002235907,55920
"\[ \text{If } p + q = 31 \text{ and } 3p + 4q = 29, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002236018,118884
"\[ \text{If } p + 2q = 13 \text{ and } 4p + 3q = 2, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002236911,161903
"\[ \text{If } p + q = 31 \text{ and } p + 2q = 5, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002237813,192231
"\[ \text{If } p + q = 12 \text{ and } 7p + 6q = 7, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00224767,196494
"\[ \text{If } p + q = 32 \text{ and } 2p + 7q = 29, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002249882,178739
"\[ \text{If } p + 2q = 34 \text{ and } 4p + 7q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002253318,135880
"\[ \text{If } p + q = 6 \text{ and } 4p + 3q = 24, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002254772,190965
"\[ \text{If } x + y + 2= 34 = 6x + 7y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002260425,50704
"\[ \text{If } x + y + 2= 8 = 5x -4y + 32, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002261777,6923
"\[ \text{If } p + 2q = 32 \text{ and } 7p + 10q = 20, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002264568,174555
"\[ \text{If } p + q = 19 \text{ and } 3p + 10q = 1, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00227319,124972
"\[ \text{If } p + 2q = 6 \text{ and } 5p + 9q = 14, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00227515,169592
"\[ \text{If } x + y + 1= 23 = 3x -7y + 37, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00227672,89103
"\[ \text{If } p + 2q = 27 \text{ and } 6p + 8q = 10, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002303695,160684
"\[ \text{If } x + y + 1= 6 = 4x -y + 31, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002308798,39986
"\[ \text{If } x + y + 1= 1 = x -3y + 21, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00230982,97414
"\[ \text{If } p + 2q = 24 \text{ and } 3p -4q = 32, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002310082,149534
"\[ \text{If } x + y + 1= 1 = 2x + y + 17, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002313149,95454
"\[ \text{If } x + y + 1= 32 = 5x + 3y + 13, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002322426,24323
"\[ \text{If } p + q = 2 \text{ and } 4p + 3q = 14, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002323685,163703
"\[ \text{If } p + q = 20 \text{ and } 2p + q = 29, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.0023314,168341
"\[ \text{If } x + y + 1= 23 = 4x + 5y + 4, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002335355,73918
"\[ \text{If } x + y + 1= 8 = x -6y + 36, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002341496,76198
"\[ \text{If } x + y + 1= 14 = x -3y + 33, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002345158,32969
"\[ \text{If } p + q = 38 \text{ and } 5p + 3q = 14, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002346856,131767
"\[ \text{If } x + y + 1= 27 = 2x -9y + 30, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002347248,52144
"\[ \text{If } p + q = 34 \text{ and } 6p -q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00234741,191511
"\[ \text{If } p + q = 7 \text{ and } 6p + 10q = 6, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002350897,155671
"\[ \text{If } p + 2q = 4 \text{ and } 2p -3q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002354131,187373
"\[ \text{If } x + y + 1= 31 = 7x -8y + 31, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002357051,25056
"\[ \text{If } p + q = 20 \text{ and } p + 4q = 11, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002360262,182261
"\[ \text{If } x + y + 1= 35 = 4x + 5y + 19, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002378667,33871
"\[ \text{If } p + q = 8 \text{ and } 4p + 6q = 6, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00237995,127533
"\[ \text{If } p + q = 26 \text{ and } 7p + 2q = 12, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002385305,138580
"\[ \text{If } p + 2q = 18 \text{ and } 5p + 9q = 3, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002388057,101976
"\[ \text{If } x + y + 1= 28 = x -5y + 37, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002390928,55278
"\[ \text{If } x + y + 1= 36 = 4x + 7y + 22, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002396567,96190
"\[ \text{If } x + y + 1= 37 = 3x + y + 37, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002396948,87593
"\[ \text{If } x + y + 1= 1 = x + 7y + 19, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002400419,87646
"\[ \text{If } p + 2q = 16 \text{ and } 3p + 9q = 33, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002407229,139971
"\[ \text{If } x + y + 1= 27 = 4x + y + 10, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002411298,81661
"\[ \text{If } p + 2q = 36 \text{ and } p -3q = 31, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002413053,107367
"\[ \text{If } p + q = 25 \text{ and } 4p -4q = 4, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002426106,184409
"\[ \text{If } x + y + 2= 8 = 3x + 9y + 20, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002426798,70387
"\[ \text{If } x + y + 2= 3 = 5x + y + 38, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002429839,55197
"\[ \text{If } p + 2q = 22 \text{ and } 5p + 9q = 24, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002434936,171781
"\[ \text{If } p + q = 12 \text{ and } 7p + 1q = 24, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002435383,105235
"\[ \text{If } p + q = 33 \text{ and } p + 7q = 27, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002456142,122643
"\[ \text{If } x + y + 2= 27 = 6x + 5y + 6, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002457934,29041
"\[ \text{If } p + q = 3 \text{ and } 7p + 1q = 13, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002462263,199894
"\[ \text{If } x + y + 2= 25 = 3x + 5y + 34, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002463957,79728
"\[ \text{If } x + y + 1= 9 = 4x -4y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002464283,12824
"\[ \text{If } p + 2q = 5 \text{ and } 2p + 5q = 35, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002467975,107541
"\[ \text{If } x + y + 1= 4 = 3x + 2y + 36, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002473447,76525
"\[ \text{If } x + y + 1= 32 = 6x -2y + 6, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002473938,63756
"\[ \text{If } p + 2q = 1 \text{ and } 6p + 6q = 24, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002476626,138051
"\[ \text{If } x + y + 1= 2 = 4x + 10y + 4, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002506232,47818
"\[ \text{If } p + q = 6 \text{ and } 6p + 4q = 38, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002510389,109374
"\[ \text{If } p + 2q = 17 \text{ and } 6p -7q = 26, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002511958,170710
"\[ \text{If } p + q = 37 \text{ and } 6p + 7q = 33, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00251566,183324
"\[ \text{If } x + y + 1= 24 = 6x + 5y + 36, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002519547,40669
"\[ \text{If } p + 2q = 27 \text{ and } 5p -5q = 15, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002533565,146585
"\[ \text{If } x + y + 1= 35 = 6x + 7y + 30, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002538037,69379
"\[ \text{If } x + y + 2= 36 = 5x + 8y + 16, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002539906,45505
"\[ \text{If } p + q = 21 \text{ and } 5p + 6q = 27, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00255525,193083
"\[ \text{If } p + q = 11 \text{ and } 6p + q = 26, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002557871,134226
"\[ \text{If } x + y + 2= 8 = x -2y + 17, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002559446,21448
"\[ \text{If } p + q = 17 \text{ and } 6p + 7q = 18, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002559571,143454
"\[ \text{If } x + y + 1= 12 = 3x + 4y + 20, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002561685,45087
"\[ \text{If } x + y + 2= 5 = 5x + 4y + 23, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002562579,54719
"\[ \text{If } p + 2q = 12 \text{ and } 2p + 1q = 10, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002572596,145701
"\[ \text{If } x + y + 2= 11 = 4x + 3y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002574465,67573
"\[ \text{If } p + q = 4 \text{ and } 3p + 8q = 17, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002577699,141512
"\[ \text{If } p + 2q = 21 \text{ and } 3p + 7q = 6, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00257774,164080
"\[ \text{If } p + 2q = 7 \text{ and } 5p + 1q = 25, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002578543,147350
"\[ \text{If } p + 2q = 10 \text{ and } 2p + 5q = 4, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002595216,117379
"\[ \text{If } x + y + 1= 38 = 6x -7y + 24, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002596182,71265
"\[ \text{If } x + y + 2= 8 = 2x -4y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002598673,35261
"\[ \text{If } p + q = 26 \text{ and } 2p -q = 13, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002600926,170078
"\[ \text{If } x + y + 1= 25 = 3x -1y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002602904,87524
"\[ \text{If } p + 2q = 7 \text{ and } 2p + 3q = 23, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002604081,177107
"\[ \text{If } x + y + 1= 32 = 5x + y + 33, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002609611,32944
"\[ \text{If } p + q = 34 \text{ and } 7p + 6q = 19, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002623372,154872
"\[ \text{If } x + y + 1= 9 = 4x + 6y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002625187,87521
"\[ \text{If } x + y + 1= 23 = x + 6y + 31, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002640576,32595
"\[ \text{If } x + y + 1= 8 = 6x -2y + 22, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002648408,9876
"\[ \text{If } x + y + 2= 27 = 5x + 4y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002656209,14230
"\[ \text{If } x + y + 1= 31 = x + 2y + 19, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00265972,47725
"\[ \text{If } p + 2q = 23 \text{ and } 7p + 1q = 20, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002661043,108571
"\[ \text{If } x + y + 2= 38 = 3x + y + 38, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002663707,66637
"\[ \text{If } p + 2q = 29 \text{ and } 4p + 2q = 20, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002664495,165698
"\[ \text{If } x + y + 1= 34 = x + 3y + 21, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002669866,11325
"\[ \text{If } p + q = 11 \text{ and } 3p -q = 37, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00267921,192289
"\[ \text{If } x + y + 2= 9 = x + 2y + 30, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002685807,45854
"\[ \text{If } p + q = 15 \text{ and } 5p + 10q = 5, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00268658,127634
"\[ \text{If } p + q = 34 \text{ and } p + 6q = 19, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002691921,150897
"\[ \text{If } x + y + 2= 37 = 2x + 4y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002693337,2971
"\[ \text{If } x + y + 1= 4 = x + 2y + 13, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00269935,38151
"\[ \text{If } x + y + 1= 1 = 2x + 3y + 36, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002702851,66134
"\[ \text{If } x + y + 2= 34 = 5x -6y + 17, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002711666,1192
"\[ \text{If } x + y + 1= 38 = 6x + 7y + 37, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002714317,12380
"\[ \text{If } p + q = 29 \text{ and } 2p + 4q = 32, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002714401,107738
"\[ \text{If } x + y + 1= 27 = x + 6y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00271842,57788
"\[ \text{If } p + 2q = 19 \text{ and } 4p + 6q = 28, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002753578,180387
"\[ \text{If } p + q = 7 \text{ and } 3p + q = 33, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002759829,137432
"\[ \text{If } x + y + 2= 19 = 2x + 3y + 35, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002760354,68678
"\[ \text{If } p + 2q = 3 \text{ and } p -10q = 3, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002764582,181267
"\[ \text{If } p + q = 6 \text{ and } 3p + 5q = 2, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002776539,156177
"\[ \text{If } p + 2q = 1 \text{ and } 2p + 5q = 4, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00277792,153266
"\[ \text{If } p + q = 14 \text{ and } p -q = 16, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002778578,137727
"\[ \text{If } p + 2q = 32 \text{ and } 3p + 1q = 26, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002796549,131507
"\[ \text{If } x + y + 2= 9 = 5x + 3y + 6, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002820458,62963
"\[ \text{If } p + q = 13 \text{ and } p -8q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002824419,197119
"\[ \text{If } x + y + 1= 15 = 4x + 2y + 17, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00283004,55662
"\[ \text{If } x + y + 1= 35 = 5x + 6y + 8, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002833393,99956
"\[ \text{If } x + y + 1= 35 = 5x + 9y + 25, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002833812,58904
"\[ \text{If } x + y + 1= 8 = 4x -10y + 8, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002836656,96980
"\[ \text{If } x + y + 2= 37 = 3x + 2y + 3, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002836997,28974
"\[ \text{If } p + q = 2 \text{ and } 2p -10q = 16, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002848904,194855
"\[ \text{If } p + 2q = 10 \text{ and } 6p -6q = 6, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00285949,190556
"\[ \text{If } x + y + 2= 6 = 5x + 6y + 15, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002860815,58818
"\[ \text{If } x + y + 1= 32 = 2x -1y + 22, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002863084,7886
"\[ \text{If } x + y + 2= 15 = 2x + 7y + 34, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002873213,22718
"\[ \text{If } x + y + 1= 29 = 2x + y + 8, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002878814,96985
"\[ \text{If } p + 2q = 24 \text{ and } p + 3q = 25, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002879986,118839
"\[ \text{If } x + y + 2= 27 = 3x + 6y + 30, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002887861,31005
"\[ \text{If } x + y + 2= 22 = 2x + 5y + 33, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002890906,9896
"\[ \text{If } x + y + 1= 7 = 7x -y + 13, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002896152,83692
"\[ \text{If } p + 2q = 4 \text{ and } p + 8q = 10, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002896915,111233
"\[ \text{If } p + 2q = 28 \text{ and } p + 4q = 38, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002907214,157171
"\[ \text{If } p + q = 10 \text{ and } 7p + q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002911684,119171
"\[ \text{If } p + 2q = 15 \text{ and } p + q = 13, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002913372,142160
"\[ \text{If } x + y + 1= 17 = 4x + 3y + 26, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002917449,16669
"\[ \text{If } p + q = 3 \text{ and } 2p + 5q = 21, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002917727,120400
"\[ \text{If } x + y + 1= 5 = 5x + 1y + 3, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002919081,74451
"\[ \text{If } x + y + 1= 11 = 7x + 10y + 22, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002921355,89910
"\[ \text{If } p + q = 38 \text{ and } 3p -2q = 14, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002932344,118775
"\[ \text{If } x + y + 1= 9 = 2x -4y + 35, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002934354,6244
"\[ \text{If } p + q = 6 \text{ and } 6p + 8q = 4, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.0029349,160640
"\[ \text{If } p + q = 11 \text{ and } 3p + 2q = 16, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002947365,101000
"\[ \text{If } x + y + 2= 1 = 3x + 5y + 22, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002954606,12330
"\[ \text{If } x + y + 2= 5 = 5x + 6y + 3, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002958033,70510
"\[ \text{If } x + y + 1= 37 = 6x + 8y + 17, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00296124,87273
"\[ \text{If } x + y + 2= 17 = x + 3y + 20, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002971719,19554
"\[ \text{If } x + y + 2= 23 = 3x + 7y + 36, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002974319,97939
"\[ \text{If } x + y + 2= 24 = 3x + 5y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00297724,83416
"\[ \text{If } x + y + 2= 23 = 3x -3y + 38, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002981822,66358
"\[ \text{If } x + y + 2= 29 = 2x -9y + 30, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002987352,80408
"\[ \text{If } x + y + 1= 19 = 4x + 5y + 21, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.002989844,72317
"\[ \text{If } p + 2q = 22 \text{ and } 2p + 3q = 23, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.002992581,142843
